permit_id,sensor_reading_id,permit_type,status,zone_id,unit_id,issued_at,expires_at
PERMIT-004522,4522,electrical,expired,unit-1-zone-3,unit-1,2026-06-15T07:46:02.928178,2026-06-15T10:19:44.161226
PERMIT-004523,4523,confined_space,active,unit-2-zone-3,unit-2,2026-06-15T11:26:52.285144,2026-06-15T16:19:02.206251
PERMIT-004524,4524,hot_work,active,unit-2-zone-1,unit-2,2026-06-15T10:20:04.480987,2026-06-15T14:33:45.634828
PERMIT-004525,4525,general,active,unit-4-zone-3,unit-4,2026-06-15T19:12:50.200839,2026-06-16T03:11:41.670882
PERMIT-004526,4526,electrical,active,unit-1-zone-3,unit-1,2026-06-15T08:35:45.400513,2026-06-15T12:16:13.455073
PERMIT-004527,4527,electrical,active,unit-4-zone-3,unit-4,2026-06-15T19:57:13.960390,2026-06-15T23:59:16.159361
PERMIT-004528,4528,hot_work,active,unit-3-zone-2,unit-3,2026-06-18T03:53:00.885818,2026-06-18T10:18:37.593402
PERMIT-004529,4529,general,active,unit-1-zone-1,unit-1,2026-06-15T11:30:09.333354,2026-06-15T18:24:49.470237
PERMIT-004530,4530,general,expired,unit-5-zone-3,unit-5,2026-06-27T06:39:58.969672,2026-06-27T06:21:44.483098
PERMIT-004531,4531,confined_space,active,unit-3-zone-2,unit-3,2026-06-18T03:57:39.266322,2026-06-18T09:41:08.428645
PERMIT-004532,4532,general,active,unit-4-zone-2,unit-4,2026-06-15T23:12:49.346893,2026-06-16T04:26:38.359375
PERMIT-004533,4533,confined_space,expired,unit-4-zone-1,unit-4,2026-06-15T20:17:49.749312,2026-06-15T21:46:27.088536
PERMIT-004534,4534,general,expired,unit-4-zone-1,unit-4,2026-06-15T19:58:10.118112,2026-06-15T22:19:22.096280
PERMIT-004535,4535,hot_work,active,unit-3-zone-2,unit-3,2026-06-18T06:00:07.576603,2026-06-18T09:44:56.145761
PERMIT-004536,4536,general,active,unit-3-zone-3,unit-3,2026-06-18T06:08:57.784565,2026-06-18T13:15:04.796486
PERMIT-004537,4537,confined_space,active,unit-3-zone-1,unit-3,2026-06-18T04:30:12.536734,2026-06-18T09:20:07.339767
PERMIT-004538,4538,general,active,unit-5-zone-2,unit-5,2026-06-27T06:46:54.538597,2026-06-27T10:00:07.512359
PERMIT-004539,4539,confined_space,active,unit-3-zone-2,unit-3,2026-06-18T05:01:16.586856,2026-06-18T12:40:34.568580
PERMIT-004540,4540,hot_work,expired,unit-4-zone-2,unit-4,2026-06-15T20:22:08.517563,2026-06-15T23:51:32.509914
PERMIT-004541,4541,hot_work,active,unit-4-zone-2,unit-4,2026-06-15T21:26:40.394525,2026-06-16T05:19:49.544527
PERMIT-004542,4542,confined_space,active,unit-5-zone-3,unit-5,2026-06-27T06:26:31.804147,2026-06-27T09:39:13.697784
PERMIT-004543,4543,hot_work,active,unit-5-zone-1,unit-5,2026-06-27T04:50:51.758139,2026-06-27T09:49:35.485932
PERMIT-004544,4544,general,active,unit-4-zone-2,unit-4,2026-06-15T22:11:03.508671,2026-06-16T01:12:32.362862
PERMIT-004545,4545,general,active,unit-1-zone-2,unit-1,2026-06-15T10:15:26.451546,2026-06-15T12:31:33.372837
PERMIT-004546,4546,confined_space,expired,unit-5-zone-1,unit-5,2026-06-27T05:26:41.543703,2026-06-27T07:35:58.176404
PERMIT-004547,4547,electrical,active,unit-1-zone-3,unit-1,2026-06-15T10:17:11.298489,2026-06-15T12:49:13.644748
PERMIT-004548,4548,general,active,unit-1-zone-3,unit-1,2026-06-15T12:24:53.743484,2026-06-15T14:25:59.822908
PERMIT-004549,4549,electrical,active,unit-1-zone-3,unit-1,2026-06-15T10:03:14.660749,2026-06-15T16:52:02.251151
PERMIT-004550,4550,confined_space,active,unit-3-zone-3,unit-3,2026-06-18T08:20:40.869004,2026-06-18T11:15:28.946578
PERMIT-004551,4551,electrical,active,unit-2-zone-1,unit-2,2026-06-15T11:17:58.043200,2026-06-15T18:44:21.143594
PERMIT-004552,4552,confined_space,active,unit-4-zone-1,unit-4,2026-06-15T21:10:20.958716,2026-06-16T01:36:09.274493
PERMIT-004553,4553,hot_work,active,unit-1-zone-2,unit-1,2026-06-15T10:22:03.620954,2026-06-15T16:03:17.207702
PERMIT-004554,4554,electrical,active,unit-4-zone-3,unit-4,2026-06-15T22:16:58.480292,2026-06-16T02:22:04.399666
PERMIT-004555,4555,general,active,unit-3-zone-1,unit-3,2026-06-18T05:42:58.550724,2026-06-18T10:55:29.552856
PERMIT-004556,4556,confined_space,expired,unit-4-zone-1,unit-4,2026-06-15T21:34:10.133243,2026-06-16T00:15:07.581493
PERMIT-004557,4557,confined_space,active,unit-3-zone-3,unit-3,2026-06-18T07:05:52.476721,2026-06-18T09:36:14.817199
PERMIT-004558,4558,electrical,expired,unit-5-zone-2,unit-5,2026-06-27T08:50:36.498655,2026-06-27T08:23:00.938361
PERMIT-004559,4559,hot_work,active,unit-2-zone-3,unit-2,2026-06-15T11:21:36.040992,2026-06-15T16:57:19.268482
PERMIT-004560,4560,hot_work,active,unit-2-zone-2,unit-2,2026-06-15T11:28:02.413309,2026-06-15T18:10:18.470566
PERMIT-004561,4561,general,active,unit-1-zone-1,unit-1,2026-06-15T11:46:03.856503,2026-06-15T17:47:45.959731
PERMIT-004562,4562,electrical,active,unit-2-zone-2,unit-2,2026-06-15T09:11:20.994015,2026-06-15T13:34:52.457057
PERMIT-004563,4563,electrical,active,unit-4-zone-2,unit-4,2026-06-16T00:37:25.994610,2026-06-16T08:22:31.979044
PERMIT-004564,4564,hot_work,active,unit-5-zone-2,unit-5,2026-06-27T08:31:07.690640,2026-06-27T14:39:20.083839
PERMIT-004565,4565,hot_work,active,unit-3-zone-2,unit-3,2026-06-18T04:55:33.637379,2026-06-18T11:03:53.703145
PERMIT-004566,4566,general,expired,unit-5-zone-2,unit-5,2026-06-27T05:43:28.296724,2026-06-27T08:31:04.543622
PERMIT-004567,4567,electrical,active,unit-1-zone-1,unit-1,2026-06-15T12:40:17.413488,2026-06-15T16:42:51.722142
PERMIT-004568,4568,hot_work,active,unit-2-zone-2,unit-2,2026-06-15T09:48:04.917910,2026-06-15T16:33:03.670928
PERMIT-004569,4569,hot_work,expired,unit-2-zone-3,unit-2,2026-06-15T09:18:14.771160,2026-06-15T12:19:13.233187
PERMIT-004570,4570,electrical,active,unit-1-zone-3,unit-1,2026-06-15T11:43:49.907134,2026-06-15T18:12:16.296352
PERMIT-004571,4571,electrical,active,unit-3-zone-1,unit-3,2026-06-18T08:18:47.231351,2026-06-18T14:12:40.535125
PERMIT-004572,4572,general,active,unit-1-zone-2,unit-1,2026-06-15T10:01:03.913682,2026-06-15T14:29:28.930173
PERMIT-004573,4573,confined_space,active,unit-2-zone-3,unit-2,2026-06-15T10:22:21.599518,2026-06-15T15:52:51.659701
PERMIT-004574,4574,hot_work,expired,unit-4-zone-1,unit-4,2026-06-15T21:28:43.580189,2026-06-15T23:54:27.894064
PERMIT-004575,4575,electrical,active,unit-5-zone-2,unit-5,2026-06-27T07:53:06.495075,2026-06-27T12:55:40.774634
PERMIT-004576,4576,hot_work,active,unit-1-zone-2,unit-1,2026-06-15T11:59:14.232816,2026-06-15T15:29:18.022918
PERMIT-004577,4577,hot_work,active,unit-3-zone-1,unit-3,2026-06-18T05:17:18.054042,2026-06-18T10:44:42.489282
PERMIT-004578,4578,hot_work,active,unit-3-zone-3,unit-3,2026-06-18T08:29:52.445831,2026-06-18T11:38:59.112161
PERMIT-004579,4579,hot_work,active,unit-5-zone-1,unit-5,2026-06-27T07:14:38.689546,2026-06-27T15:07:10.064866
PERMIT-004580,4580,general,expired,unit-2-zone-3,unit-2,2026-06-15T12:00:51.650902,2026-06-15T11:29:45.842370
PERMIT-004581,4581,confined_space,active,unit-3-zone-3,unit-3,2026-06-18T07:24:16.104775,2026-06-18T10:27:42.572197
PERMIT-004582,4582,electrical,active,unit-5-zone-3,unit-5,2026-06-27T07:35:10.781300,2026-06-27T12:55:30.278760
PERMIT-004583,4583,electrical,active,unit-5-zone-1,unit-5,2026-06-27T08:16:29.636014,2026-06-27T14:59:03.377190
PERMIT-004584,4584,general,active,unit-5-zone-2,unit-5,2026-06-27T08:52:08.867017,2026-06-27T12:23:57.228244
PERMIT-004585,4585,general,active,unit-3-zone-2,unit-3,2026-06-18T06:46:20.766554,2026-06-18T13:51:20.817642
PERMIT-004586,4586,electrical,active,unit-3-zone-2,unit-3,2026-06-18T07:11:17.776431,2026-06-18T13:47:52.001521
PERMIT-004587,4587,electrical,active,unit-5-zone-3,unit-5,2026-06-27T06:38:04.998292,2026-06-27T10:54:04.238972
PERMIT-004588,4588,electrical,expired,unit-4-zone-1,unit-4,2026-06-15T22:40:49.326272,2026-06-16T00:54:08.430305
PERMIT-004589,4589,general,expired,unit-2-zone-3,unit-2,2026-06-15T09:42:48.545471,2026-06-15T12:05:06.390640
PERMIT-004590,4590,electrical,active,unit-4-zone-1,unit-4,2026-06-16T00:06:22.691902,2026-06-16T04:08:34.825332
PERMIT-004591,4591,hot_work,active,unit-3-zone-1,unit-3,2026-06-18T06:55:18.422286,2026-06-18T11:43:43.866343
PERMIT-004592,4592,electrical,expired,unit-5-zone-3,unit-5,2026-06-27T09:11:36.729203,2026-06-27T09:58:19.790092
PERMIT-004593,4593,hot_work,active,unit-5-zone-1,unit-5,2026-06-27T08:28:10.322640,2026-06-27T11:46:35.172382
PERMIT-004594,4594,electrical,active,unit-4-zone-2,unit-4,2026-06-16T00:34:13.488991,2026-06-16T06:49:59.867159
PERMIT-004595,4595,confined_space,expired,unit-2-zone-1,unit-2,2026-06-15T13:41:33.501572,2026-06-15T11:53:26.494845
PERMIT-004596,4596,confined_space,active,unit-5-zone-2,unit-5,2026-06-27T10:05:13.020263,2026-06-27T15:00:36.582179
PERMIT-004597,4597,hot_work,active,unit-1-zone-2,unit-1,2026-06-15T10:00:34.038452,2026-06-15T14:03:38.912040
PERMIT-004598,4598,confined_space,expired,unit-2-zone-3,unit-2,2026-06-15T10:32:08.375597,2026-06-15T12:28:11.903079
PERMIT-004599,4599,general,expired,unit-2-zone-1,unit-2,2026-06-15T11:27:22.292198,2026-06-15T12:30:27.464016
PERMIT-004600,4600,general,expired,unit-1-zone-2,unit-1,2026-06-15T10:20:00.573764,2026-06-15T13:17:28.993621
PERMIT-004601,4601,electrical,active,unit-3-zone-3,unit-3,2026-06-18T07:10:41.270014,2026-06-18T11:44:13.643702
PERMIT-004602,4602,general,active,unit-4-zone-3,unit-4,2026-06-16T00:08:37.758653,2026-06-16T02:10:15.590964
PERMIT-004603,4603,general,expired,unit-5-zone-2,unit-5,2026-06-27T08:49:30.766893,2026-06-27T10:48:46.793318
PERMIT-004604,4604,confined_space,active,unit-5-zone-1,unit-5,2026-06-27T11:00:18.421116,2026-06-27T18:40:39.635781
PERMIT-004605,4605,general,active,unit-3-zone-1,unit-3,2026-06-18T08:39:28.735601,2026-06-18T12:33:43.334753
PERMIT-004606,4606,confined_space,active,unit-5-zone-2,unit-5,2026-06-27T07:42:29.750304,2026-06-27T12:22:58.583291
PERMIT-004607,4607,confined_space,active,unit-1-zone-2,unit-1,2026-06-15T11:22:45.943336,2026-06-15T17:36:48.649846
PERMIT-004608,4608,confined_space,active,unit-3-zone-3,unit-3,2026-06-18T10:00:56.525033,2026-06-18T14:13:58.150112
PERMIT-004609,4609,hot_work,active,unit-1-zone-2,unit-1,2026-06-15T12:34:14.206552,2026-06-15T17:53:05.276841
PERMIT-004610,4610,confined_space,active,unit-5-zone-2,unit-5,2026-06-27T08:23:43.920148,2026-06-27T11:42:24.227767
PERMIT-004611,4611,hot_work,active,unit-1-zone-1,unit-1,2026-06-15T11:09:05.441705,2026-06-15T14:39:17.170099
PERMIT-004612,4612,general,expired,unit-3-zone-3,unit-3,2026-06-18T08:08:44.286852,2026-06-18T10:23:40.801422
PERMIT-004613,4613,confined_space,active,unit-2-zone-1,unit-2,2026-06-15T11:37:14.414097,2026-06-15T17:57:07.432444
PERMIT-004614,4614,general,expired,unit-5-zone-1,unit-5,2026-06-27T09:04:48.059194,2026-06-27T11:11:11.731334
PERMIT-004615,4615,general,active,unit-4-zone-2,unit-4,2026-06-16T00:59:35.548834,2026-06-16T06:26:19.592526
PERMIT-004616,4616,general,active,unit-2-zone-3,unit-2,2026-06-15T12:49:33.058458,2026-06-15T17:59:16.376458
PERMIT-004617,4617,general,active,unit-2-zone-3,unit-2,2026-06-15T10:58:10.091832,2026-06-15T17:26:54.560277
PERMIT-004618,4618,electrical,active,unit-5-zone-2,unit-5,2026-06-27T10:14:33.602769,2026-06-27T17:56:00.600557
PERMIT-004619,4619,hot_work,active,unit-3-zone-3,unit-3,2026-06-18T09:18:23.622718,2026-06-18T15:50:22.215038
PERMIT-004620,4620,general,active,unit-2-zone-1,unit-2,2026-06-15T12:39:50.721027,2026-06-15T20:39:28.114874
PERMIT-004621,4621,hot_work,active,unit-1-zone-3,unit-1,2026-06-15T13:24:47.769222,2026-06-15T18:35:58.615455
PERMIT-004622,4622,general,expired,unit-1-zone-3,unit-1,2026-06-15T10:46:15.816942,2026-06-15T13:35:44.650182
PERMIT-004623,4623,hot_work,active,unit-3-zone-2,unit-3,2026-06-18T08:11:19.997902,2026-06-18T14:57:02.962545
PERMIT-004624,4624,confined_space,expired,unit-1-zone-3,unit-1,2026-06-15T10:58:14.159846,2026-06-15T14:04:13.619148
PERMIT-004625,4625,hot_work,active,unit-4-zone-1,unit-4,2026-06-15T23:51:59.583548,2026-06-16T07:13:11.910834
PERMIT-004626,4626,confined_space,active,unit-1-zone-2,unit-1,2026-06-15T11:37:37.100317,2026-06-15T15:41:39.452170
PERMIT-004627,4627,general,expired,unit-4-zone-1,unit-4,2026-06-15T22:30:52.338262,2026-06-16T00:38:50.983902
PERMIT-004628,4628,hot_work,active,unit-3-zone-3,unit-3,2026-06-18T11:08:00.559812,2026-06-18T18:29:08.387968
PERMIT-004629,4629,confined_space,expired,unit-4-zone-2,unit-4,2026-06-15T23:13:54.571213,2026-06-16T01:51:29.711283
PERMIT-004630,4630,electrical,active,unit-4-zone-1,unit-4,2026-06-16T02:25:13.199762,2026-06-16T06:10:09.325049
PERMIT-004631,4631,confined_space,active,unit-2-zone-2,unit-2,2026-06-15T12:48:57.687471,2026-06-15T17:47:35.397596
PERMIT-004632,4632,general,expired,unit-4-zone-3,unit-4,2026-06-16T01:03:26.884491,2026-06-16T02:01:41.800779
PERMIT-004633,4633,general,active,unit-2-zone-1,unit-2,2026-06-15T13:01:39.587214,2026-06-15T19:37:06.774277
PERMIT-004634,4634,confined_space,active,unit-1-zone-1,unit-1,2026-06-15T12:02:59.748659,2026-06-15T19:31:19.548298
PERMIT-004635,4635,electrical,active,unit-5-zone-1,unit-5,2026-06-27T10:57:44.588073,2026-06-27T18:56:23.524948
PERMIT-004636,4636,general,expired,unit-1-zone-3,unit-1,2026-06-15T12:11:09.498915,2026-06-15T14:36:30.988659
PERMIT-004637,4637,general,active,unit-4-zone-1,unit-4,2026-06-16T00:29:55.465346,2026-06-16T03:23:33.165793
PERMIT-004638,4638,general,expired,unit-4-zone-1,unit-4,2026-06-15T23:07:22.753012,2026-06-16T02:23:06.416999
PERMIT-004639,4639,confined_space,active,unit-2-zone-3,unit-2,2026-06-15T12:14:33.001750,2026-06-15T17:17:24.769912
PERMIT-004640,4640,confined_space,active,unit-5-zone-1,unit-5,2026-06-27T11:17:12.613332,2026-06-27T16:15:49.966677
PERMIT-004641,4641,general,active,unit-4-zone-3,unit-4,2026-06-16T01:10:23.825603,2026-06-16T04:59:57.125318
PERMIT-004642,4642,electrical,expired,unit-3-zone-3,unit-3,2026-06-18T09:24:03.457082,2026-06-18T10:44:24.363804
PERMIT-004643,4643,confined_space,expired,unit-1-zone-1,unit-1,2026-06-15T12:03:21.366464,2026-06-15T13:58:52.652769
PERMIT-004644,4644,hot_work,expired,unit-2-zone-3,unit-2,2026-06-15T14:11:21.872492,2026-06-15T15:08:35.693066
PERMIT-004645,4645,general,active,unit-1-zone-1,unit-1,2026-06-15T12:28:25.207618,2026-06-15T18:02:33.599542
PERMIT-004646,4646,confined_space,expired,unit-2-zone-2,unit-2,2026-06-15T12:17:09.021887,2026-06-15T14:38:35.735592
PERMIT-004647,4647,general,expired,unit-5-zone-3,unit-5,2026-06-27T09:24:24.323490,2026-06-27T11:44:23.176524
PERMIT-004648,4648,general,active,unit-4-zone-1,unit-4,2026-06-16T01:23:24.028280,2026-06-16T06:04:24.363320
PERMIT-004649,4649,general,active,unit-4-zone-3,unit-4,2026-06-16T00:07:17.287777,2026-06-16T04:07:32.742987
PERMIT-004650,4650,electrical,active,unit-2-zone-1,unit-2,2026-06-15T15:37:06.685422,2026-06-15T19:32:37.049471
PERMIT-004651,4651,general,active,unit-5-zone-3,unit-5,2026-06-27T08:31:48.631562,2026-06-27T12:26:32.210799
PERMIT-004652,4652,hot_work,active,unit-2-zone-2,unit-2,2026-06-15T12:44:30.291594,2026-06-15T19:50:36.658059
PERMIT-004653,4653,confined_space,active,unit-5-zone-2,unit-5,2026-06-27T10:03:17.585864,2026-06-27T16:57:55.505248
PERMIT-004654,4654,electrical,expired,unit-1-zone-2,unit-1,2026-06-15T13:04:17.535993,2026-06-15T15:07:42.272876
PERMIT-004655,4655,electrical,active,unit-2-zone-1,unit-2,2026-06-15T14:16:50.731203,2026-06-15T17:35:03.912908
PERMIT-004656,4656,hot_work,expired,unit-1-zone-3,unit-1,2026-06-15T14:32:02.106467,2026-06-15T14:08:43.666122
PERMIT-004657,4657,confined_space,active,unit-4-zone-1,unit-4,2026-06-16T01:52:11.058656,2026-06-16T04:22:37.014875
PERMIT-004658,4658,electrical,active,unit-2-zone-1,unit-2,2026-06-15T14:49:53.890328,2026-06-15T21:48:03.637927
PERMIT-004659,4659,general,active,unit-3-zone-3,unit-3,2026-06-18T08:12:34.343475,2026-06-18T14:37:01.363301
PERMIT-004660,4660,confined_space,expired,unit-5-zone-2,unit-5,2026-06-27T12:09:04.989289,2026-06-27T11:54:34.150396
PERMIT-004661,4661,confined_space,active,unit-3-zone-2,unit-3,2026-06-18T11:26:33.167022,2026-06-18T15:05:38.627191
PERMIT-004662,4662,hot_work,active,unit-1-zone-2,unit-1,2026-06-15T12:43:58.485831,2026-06-15T19:30:03.360709
PERMIT-004663,4663,hot_work,expired,unit-1-zone-1,unit-1,2026-06-15T13:39:41.159520,2026-06-15T15:52:56.434977
PERMIT-004664,4664,confined_space,active,unit-1-zone-3,unit-1,2026-06-15T15:37:18.533064,2026-06-15T19:25:55.985630
PERMIT-004665,4665,hot_work,active,unit-3-zone-2,unit-3,2026-06-18T10:29:55.259015,2026-06-18T15:09:37.340460
PERMIT-004666,4666,general,active,unit-1-zone-1,unit-1,2026-06-15T16:06:32.173233,2026-06-15T20:48:23.562711
PERMIT-004667,4667,hot_work,active,unit-1-zone-2,unit-1,2026-06-15T15:28:36.176435,2026-06-15T20:26:58.015547
PERMIT-004668,4668,hot_work,expired,unit-3-zone-1,unit-3,2026-06-18T11:13:17.672456,2026-06-18T11:52:52.613563
PERMIT-004669,4669,hot_work,expired,unit-1-zone-3,unit-1,2026-06-15T13:36:30.608588,2026-06-15T16:54:53.058590
PERMIT-004670,4670,hot_work,expired,unit-4-zone-3,unit-4,2026-06-16T01:14:40.778457,2026-06-16T02:43:32.813045
PERMIT-004671,4671,hot_work,active,unit-4-zone-2,unit-4,2026-06-16T02:51:49.777250,2026-06-16T10:15:09.909033
PERMIT-004672,4672,general,active,unit-4-zone-1,unit-4,2026-06-16T04:00:57.622872,2026-06-16T10:58:02.092472
PERMIT-004673,4673,confined_space,expired,unit-4-zone-1,unit-4,2026-06-16T02:04:14.770303,2026-06-16T03:03:53.498145
PERMIT-004674,4674,confined_space,active,unit-3-zone-3,unit-3,2026-06-18T09:02:23.360462,2026-06-18T16:28:09.744701
PERMIT-004675,4675,hot_work,active,unit-5-zone-3,unit-5,2026-06-27T10:12:35.792208,2026-06-27T17:46:23.690592
PERMIT-004676,4676,electrical,active,unit-5-zone-1,unit-5,2026-06-27T10:27:53.791305,2026-06-27T15:01:28.931477
PERMIT-004677,4677,electrical,active,unit-1-zone-1,unit-1,2026-06-15T16:45:04.224019,2026-06-15T21:52:22.403618
PERMIT-004678,4678,general,active,unit-2-zone-3,unit-2,2026-06-15T13:55:11.897459,2026-06-15T21:42:19.133444
PERMIT-004679,4679,hot_work,active,unit-1-zone-3,unit-1,2026-06-15T15:31:40.743343,2026-06-15T20:23:57.227110
PERMIT-004680,4680,confined_space,active,unit-1-zone-1,unit-1,2026-06-15T16:16:34.268442,2026-06-15T18:16:37.456054
PERMIT-004681,4681,confined_space,active,unit-2-zone-3,unit-2,2026-06-15T15:41:32.918071,2026-06-15T23:19:33.138144
PERMIT-004682,4682,general,active,unit-4-zone-3,unit-4,2026-06-16T02:42:20.621752,2026-06-16T05:26:03.029943
PERMIT-004683,4683,hot_work,active,unit-4-zone-2,unit-4,2026-06-16T03:22:42.918060,2026-06-16T10:41:39.397677
PERMIT-004684,4684,electrical,expired,unit-4-zone-3,unit-4,2026-06-16T03:06:59.906282,2026-06-16T04:53:37.965874
PERMIT-004685,4685,general,active,unit-2-zone-1,unit-2,2026-06-15T16:14:45.336109,2026-06-15T22:07:51.166792
PERMIT-004686,4686,general,expired,unit-2-zone-2,unit-2,2026-06-15T16:16:11.802958,2026-06-15T15:19:29.326726
PERMIT-004687,4687,confined_space,active,unit-2-zone-3,unit-2,2026-06-15T14:30:38.336712,2026-06-15T19:05:59.619480
PERMIT-004688,4688,electrical,active,unit-1-zone-3,unit-1,2026-06-15T16:23:22.025089,2026-06-15T21:48:35.540150
PERMIT-004689,4689,confined_space,active,unit-1-zone-2,unit-1,2026-06-15T14:16:15.995760,2026-06-15T18:31:46.807820
PERMIT-004690,4690,confined_space,expired,unit-3-zone-2,unit-3,2026-06-18T10:55:08.375484,2026-06-18T11:36:59.763787
PERMIT-004691,4691,hot_work,active,unit-1-zone-3,unit-1,2026-06-15T17:04:58.193781,2026-06-15T23:07:41.121482
PERMIT-004692,4692,general,active,unit-1-zone-1,unit-1,2026-06-15T17:13:22.649347,2026-06-15T20:37:44.930443
PERMIT-004693,4693,confined_space,active,unit-4-zone-3,unit-4,2026-06-16T03:52:13.146205,2026-06-16T09:40:25.280181
PERMIT-004694,4694,hot_work,active,unit-1-zone-1,unit-1,2026-06-15T16:22:58.036137,2026-06-16T00:18:23.396383
PERMIT-004695,4695,general,active,unit-2-zone-2,unit-2,2026-06-15T14:58:01.647840,2026-06-15T20:35:50.866423
PERMIT-004696,4696,hot_work,active,unit-5-zone-2,unit-5,2026-06-27T11:48:20.575304,2026-06-27T15:57:14.042161
PERMIT-004697,4697,confined_space,active,unit-4-zone-2,unit-4,2026-06-16T04:18:33.622044,2026-06-16T10:14:58.396974
PERMIT-004698,4698,hot_work,active,unit-2-zone-2,unit-2,2026-06-15T14:54:35.770342,2026-06-15T17:55:37.195693
PERMIT-004699,4699,hot_work,active,unit-4-zone-1,unit-4,2026-06-16T02:40:48.358631,2026-06-16T09:48:58.778970
PERMIT-004700,4700,electrical,active,unit-3-zone-2,unit-3,2026-06-18T11:29:07.530819,2026-06-18T13:41:13.861594
PERMIT-004701,4701,general,active,unit-2-zone-2,unit-2,2026-06-15T16:33:43.078245,2026-06-15T20:07:18.356497
PERMIT-004702,4702,hot_work,active,unit-5-zone-1,unit-5,2026-06-27T09:57:17.850154,2026-06-27T14:06:11.750752
PERMIT-004703,4703,electrical,active,unit-1-zone-3,unit-1,2026-06-15T15:05:05.448902,2026-06-15T21:16:28.761207
PERMIT-004704,4704,confined_space,active,unit-1-zone-3,unit-1,2026-06-15T16:18:55.633296,2026-06-16T00:11:09.832526
PERMIT-004705,4705,electrical,revoked,unit-1-zone-1,unit-1,2026-06-15T16:05:30.404016,2026-06-15T23:53:33.132994
PERMIT-004706,4706,hot_work,active,unit-3-zone-3,unit-3,2026-06-18T12:25:40.288204,2026-06-18T17:48:03.701191
PERMIT-004707,4707,hot_work,expired,unit-1-zone-1,unit-1,2026-06-15T16:28:11.604140,2026-06-15T17:42:09.032923
PERMIT-004708,4708,general,active,unit-3-zone-1,unit-3,2026-06-18T10:26:24.180958,2026-06-18T17:26:56.317542
PERMIT-004709,4709,electrical,active,unit-1-zone-3,unit-1,2026-06-15T19:00:25.352871,2026-06-16T02:09:10.063052
PERMIT-004710,4710,general,active,unit-3-zone-3,unit-3,2026-06-18T10:59:15.611767,2026-06-18T14:58:28.697717
